sale_id,product_id,customer_id,quantity,sale_date,price
54,155,93,6,2023-07-18,29.34
55,106,693,7,2023-06-21,38.04
56,111,757,9,2023-06-08,75.98
57,151,876,9,2023-07-28,56.09
58,107,757,6,2023-03-19,93.57
59,150,295,1,2023-07-14,15.18
60,184,66,3,2023-06-25,60.41
61,115,377,8,2023-04-10,54.01
62,126,206,6,2023-04-29,91.52
63,160,222,8,2023-05-31,59.73
64,133,126,1,2023-07-28,81.07
65,133,486,9,2023-03-22,48.0
66,117,601,9,2023-04-08,43.66
67,156,10,3,2023-01-30,51.22
68,106,951,8,2023-03-25,41.37
69,109,132,8,2023-01-15,20.2
70,191,754,4,2023-07-05,75.77
71,148,471,9,2023-06-19,92.65
72,132,539,2,2023-02-14,44.5
73,183,826,2,2023-01-28,38.22
74,157,822,5,2023-03-10,11.37
75,188,433,7,2023-03-10,98.66
76,136,944,1,2023-02-27,35.64
77,159,26,9,2023-02-20,62.46
78,164,632,1,2023-06-22,94.67
79,173,305,5,2023-02-01,84.97
80,195,157,8,2023-04-11,78.23
81,115,145,6,2023-03-24,99.22
82,189,394,9,2023-01-16,63.68
83,151,882,1,2023-04-15,95.54
84,163,326,9,2023-08-05,91.25
85,106,612,1,2023-03-09,10.2
86,103,5,3,2023-06-16,15.97
87,139,312,7,2023-06-14,89.32
88,152,602,3,2023-04-10,87.48
89,125,899,6,2023-08-13,38.97
90,109,599,4,2023-05-22,86.49
91,146,586,4,2023-02-17,67.02
92,176,696,9,2023-02-12,44.18
93,135,652,3,2023-03-08,16.79
94,119,497,9,2023-07-31,47.19
95,168,240,8,2023-04-19,32.73
96,139,278,7,2023-06-13,17.76
97,110,136,3,2023-02-05,53.7
98,128,848,8,2023-03-20,62.29
99,174,179,3,2023-04-25,12.02
100,131,847,5,2023-06-16,63.11
101,159,254,3,2023-06-25,29.75
102,167,926,8,2023-06-26,29.68
103,123,977,4,2023-01-02,48.15
104,181,44,6,2023-08-08,11.62
105,173,154,6,2023-05-11,37.69
106,174,715,4,2023-03-24,23.26
107,111,896,1,2023-05-06,79.72
108,129,463,9,2023-01-29,18.91
109,155,415,2,2023-01-16,43.53
110,196,759,2,2023-03-06,96.57
111,116,812,7,2023-08-02,49.5
112,164,544,9,2023-03-27,87.1
113,190,332,8,2023-04-23,41.42
114,173,71,5,2023-07-10,26.78
115,156,704,3,2023-04-06,54.43
116,110,553,1,2023-03-28,30.54
117,143,378,5,2023-01-30,11.26
118,122,414,4,2023-03-08,83.62
119,116,978,4,2023-05-05,42.37
120,181,289,9,2023-08-02,67.82
121,137,977,3,2023-07-02,65.24
122,117,78,5,2023-04-27,43.5
123,102,570,5,2023-05-17,15.94
124,132,471,1,2023-06-20,77.16
125,154,760,5,2023-02-26,35.02
126,172,392,1,2023-01-21,50.63
127,139,559,9,2023-04-14,64.84
128,104,581,7,2023-04-09,46.84
129,187,440,9,2023-02-10,81.88
130,177,334,6,2023-06-22,15.31
131,184,624,9,2023-07-24,21.31
132,148,961,4,2023-05-10,85.65
133,161,888,6,2023-02-16,61.68
134,117,121,7,2023-06-10,44.21
135,183,500,4,2023-05-22,41.9
136,155,576,4,2023-01-21,79.17
137,146,115,5,2023-04-19,27.51
138,176,668,6,2023-01-06,24.37
139,191,42,5,2023-02-03,83.04
140,134,747,1,2023-03-23,51.38
141,166,156,2,2023-06-10,60.63
142,168,357,6,2023-04-11,77.37
143,160,437,7,2023-08-08,95.33
144,179,597,2,2023-05-04,21.33
145,168,539,5,2023-01-14,90.86
146,177,124,7,2023-02-19,90.89
147,171,60,7,2023-04-07,39.75
148,175,964,8,2023-03-22,51.56
149,119,883,2,2023-06-19,69.0
150,102,49,2,2023-05-25,26.28
151,169,909,2,2023-04-11,61.34
152,167,586,8,2023-02-17,83.46
153,184,468,6,2023-04-19,47.54
154,171,130,7,2023-05-03,91.83
155,168,673,6,2023-07-19,27.92
156,169,445,1,2023-03-04,13.94
157,174,211,1,2023-06-28,31.59
158,144,322,3,2023-06-18,95.98
159,140,94,1,2023-07-30,34.99
160,122,99,9,2023-04-11,96.07
161,174,168,3,2023-04-29,10.79
162,141,939,2,2023-06-14,26.81
163,105,526,7,2023-04-23,17.35
164,126,754,8,2023-06-11,21.49
165,195,252,3,2023-07-31,81.64
166,191,353,6,2023-06-15,99.75
167,124,672,4,2023-02-17,48.2
168,121,8,3,2023-05-07,36.48
169,178,106,7,2023-03-17,49.08
170,185,39,7,2023-04-11,38.12
171,144,311,4,2023-06-10,96.07
172,120,828,4,2023-02-27,79.58
173,132,104,8,2023-03-17,70.05
174,153,131,1,2023-06-22,87.71
175,127,606,5,2023-02-24,42.26
176,147,214,9,2023-05-17,76.43
177,144,136,1,2023-07-04,14.52
178,129,719,5,2023-04-14,41.99
179,131,309,9,2023-08-14,88.2
180,121,694,6,2023-01-28,88.83
181,101,462,9,2023-05-25,45.15
182,176,961,6,2023-03-11,73.34
183,108,168,4,2023-07-18,86.79
184,169,369,3,2023-01-11,73.03
185,183,60,8,2023-05-16,33.78
186,108,200,8,2023-02-19,14.57
187,137,122,7,2023-05-01,21.89
188,140,137,6,2023-05-22,20.33
189,101,711,2,2023-07-16,48.13
190,196,507,7,2023-05-14,46.11
191,133,87,7,2023-03-07,94.28
192,123,54,8,2023-07-04,16.32
193,104,180,2,2023-05-18,75.45
194,153,602,3,2023-07-04,66.39
195,138,140,4,2023-07-15,84.08
196,110,562,1,2023-01-05,19.41
197,116,373,7,2023-07-13,22.47
198,184,300,6,2023-01-29,80.26
199,138,329,4,2023-06-14,40.87
200,186,30,2,2023-08-14,26.05
201,135,56,7,2023-05-22,66.25
202,121,752,7,2023-06-19,70.05
203,131,493,8,2023-06-22,24.13
204,132,988,7,2023-07-14,78.15
205,125,297,8,2023-08-10,76.76
206,187,543,5,2023-01-27,90.68
207,181,211,2,2023-05-22,15.43
208,183,933,7,2023-02-05,70.66
209,145,777,8,2023-05-02,73.61
210,118,860,5,2023-08-14,13.2
211,163,180,9,2023-07-08,35.59
212,165,655,3,2023-01-01,24.23
213,143,115,1,2023-06-13,32.14
214,130,110,9,2023-04-25,94.51
215,148,324,1,2023-02-06,44.12
216,152,348,5,2023-04-12,82.17
217,139,383,7,2023-02-14,86.55
218,172,793,9,2023-05-28,42.49
219,148,549,9,2023-06-12,13.13
220,143,907,1,2023-05-24,58.58
221,157,196,8,2023-05-30,82.52
222,189,294,4,2023-08-12,25.67
223,143,681,7,2023-03-23,21.08
224,115,146,9,2023-05-07,96.17
225,112,371,2,2023-07-01,29.47
226,195,7,1,2023-07-24,46.51
227,147,62,6,2023-02-11,86.99
228,133,655,4,2023-03-20,72.56
229,142,758,7,2023-06-16,27.77
230,175,857,9,2023-03-11,74.69
231,137,117,7,2023-01-14,23.96
232,151,509,9,2023-02-25,71.87
233,192,186,7,2023-08-05,43.95
234,141,985,8,2023-02-25,64.99
235,136,688,9,2023-01-01,57.64
236,122,767,5,2023-05-23,70.08
237,184,410,9,2023-07-22,85.76
238,110,166,8,2023-06-25,84.2
239,154,634,8,2023-03-20,14.77
240,171,473,6,2023-01-22,45.9
241,160,283,1,2023-06-07,68.82
242,143,504,8,2023-02-05,46.15
243,150,357,7,2023-04-06,85.46
244,130,417,5,2023-07-07,82.8
245,108,56,1,2023-02-01,48.44
246,164,73,4,2023-06-06,18.0
247,194,85,5,2023-02-28,40.94
248,173,637,7,2023-06-18,91.92
249,117,379,8,2023-04-27,85.18
250,130,183,8,2023-08-06,57.84
251,198,593,7,2023-08-14,14.6
252,122,278,3,2023-02-01,90.31
253,177,705,4,2023-01-23,66.44
254,161,755,2,2023-04-30,16.73
255,158,176,7,2023-01-22,73.52
256,105,252,4,2023-07-12,81.28
257,158,855,6,2023-06-09,59.4
258,164,662,7,2023-06-13,39.87
259,167,425,8,2023-01-02,11.15
260,153,213,4,2023-03-01,29.26
261,146,676,6,2023-04-26,28.62
262,164,704,2,2023-08-03,29.79
263,112,806,3,2023-03-05,20.52
264,154,6,6,2023-04-12,68.44
265,130,987,1,2023-05-08,51.99
266,165,598,9,2023-02-01,18.99
267,121,744,1,2023-02-08,22.92
268,116,591,2,2023-04-17,28.97
269,192,500,9,2023-03-07,10.47
270,179,168,8,2023-01-03,67.22
271,169,583,8,2023-04-06,64.6
272,118,793,2,2023-05-17,19.11
273,117,230,2,2023-07-13,25.82
274,156,672,7,2023-07-21,41.54
275,157,754,9,2023-01-25,72.18
276,156,455,6,2023-06-08,46.97
277,199,257,8,2023-08-10,77.37
278,185,834,3,2023-01-29,72.83
279,115,564,1,2023-03-28,56.27
280,152,339,4,2023-05-07,70.05
281,159,905,4,2023-01-31,73.91
282,118,941,3,2023-03-06,76.53
283,165,563,5,2023-02-20,66.32
284,195,173,6,2023-06-30,44.36
285,170,105,3,2023-07-28,47.04
286,195,648,3,2023-04-27,46.06
287,156,433,1,2023-08-09,41.5
288,120,281,5,2023-04-01,74.23
289,162,700,7,2023-06-24,47.36
290,103,997,6,2023-04-30,64.51
291,168,57,7,2023-08-10,70.43
292,118,875,6,2023-06-29,59.72
293,138,933,3,2023-04-16,99.34
294,194,733,6,2023-06-18,67.53
295,198,382,2,2023-03-13,51.03
296,100,588,2,2023-07-21,36.96
297,150,148,7,2023-03-16,14.18
298,113,953,9,2023-01-06,10.21
299,158,894,7,2023-01-21,22.05
300,190,742,9,2023-07-08,56.51
301,193,516,9,2023-04-12,74.97
302,109,109,4,2023-04-30,85.72
303,149,39,6,2023-04-07,22.02
304,117,336,1,2023-04-06,10.14
305,173,955,7,2023-01-30,88.16
306,124,85,6,2023-03-12,86.41
307,151,680,8,2023-04-09,78.93
308,168,407,4,2023-07-17,95.19
309,155,330,7,2023-02-24,45.26
310,190,412,7,2023-02-09,54.42
311,153,948,3,2023-02-12,50.77
312,142,621,3,2023-02-25,82.02
313,155,529,5,2023-01-19,95.09
314,126,554,1,2023-06-24,11.65
315,123,821,6,2023-07-02,26.54
316,151,949,8,2023-05-05,14.67
317,199,646,2,2023-04-13,25.74
318,139,358,2,2023-01-30,93.17
319,140,253,2,2023-07-20,16.92
320,170,215,7,2023-03-13,23.46
321,106,754,5,2023-05-09,34.08
322,129,226,4,2023-04-17,84.11
323,162,311,2,2023-05-15,32.53
324,156,683,5,2023-02-09,49.24
325,123,500,4,2023-02-28,42.88
326,175,531,8,2023-02-25,86.76
327,166,675,1,2023-02-25,86.91
328,138,588,6,2023-06-04,17.44
329,186,266,9,2023-03-25,60.67
330,174,462,7,2023-06-23,33.21
331,195,266,5,2023-05-17,14.12
332,188,452,6,2023-02-26,64.59
333,133,659,7,2023-03-24,26.61
334,187,90,4,2023-01-27,63.76
335,177,253,9,2023-05-31,96.97
336,111,859,9,2023-03-04,20.23
337,190,77,2,2023-02-03,53.51
338,116,811,8,2023-05-17,33.3
339,150,610,1,2023-08-14,62.9
340,118,57,6,2023-05-03,22.35
341,176,465,6,2023-07-04,10.68
342,147,50,8,2023-02-08,38.72
343,177,570,9,2023-04-06,37.62
344,195,235,1,2023-01-25,15.0
345,136,958,6,2023-04-22,41.22
346,161,375,3,2023-01-06,84.58
347,152,115,5,2023-06-15,12.24
348,106,346,9,2023-08-06,59.27
349,154,458,4,2023-05-06,49.02
350,189,827,1,2023-05-21,67.74
351,134,61,4,2023-03-06,73.31
352,123,994,7,2023-07-23,35.8
353,136,684,3,2023-04-26,41.46
354,188,72,3,2023-07-26,65.92
355,101,619,8,2023-03-14,80.41
356,192,795,5,2023-06-21,46.9
357,122,794,4,2023-05-24,99.38
358,192,649,3,2023-07-01,59.88
359,161,946,6,2023-04-11,15.27
360,123,71,7,2023-07-17,91.36
361,124,103,2,2023-03-18,18.96
362,120,958,2,2023-07-22,49.18
363,161,853,1,2023-04-25,28.7
364,186,173,8,2023-08-10,13.53
365,126,520,2,2023-02-18,18.3
366,151,44,2,2023-03-26,45.09
367,156,967,8,2023-05-07,44.01
368,186,755,2,2023-07-02,76.01
369,184,726,7,2023-04-18,28.92
370,172,199,1,2023-06-23,32.53
371,130,925,5,2023-01-13,73.43
372,185,63,4,2023-04-21,76.07
373,191,935,9,2023-05-26,96.96
374,153,980,9,2023-05-20,24.5
375,153,160,8,2023-01-23,56.58
376,123,45,4,2023-05-24,68.49
377,148,939,3,2023-04-30,74.47
378,165,8,5,2023-08-08,58.79
379,118,848,7,2023-04-18,63.2
380,167,733,2,2023-06-03,36.37
381,156,303,5,2023-06-12,85.15
382,137,910,6,2023-02-11,64.57
383,137,830,1,2023-01-25,29.91
384,174,595,1,2023-04-06,84.23
385,157,999,2,2023-01-22,20.03
386,188,15,1,2023-02-02,15.79
387,110,359,3,2023-01-29,39.28
388,180,243,2,2023-05-04,91.83
389,132,595,5,2023-01-26,87.87
390,102,970,2,2023-07-03,58.96
391,117,119,4,2023-03-03,19.54
392,153,888,8,2023-07-14,80.56
393,102,791,4,2023-02-20,44.95
394,164,214,3,2023-06-15,13.22
395,185,919,1,2023-04-09,23.55
396,146,375,3,2023-05-03,42.09
397,112,127,9,2023-04-06,39.52
398,196,980,7,2023-01-19,24.98
399,120,147,8,2023-07-03,52.2
400,165,26,6,2023-05-15,56.18
401,117,944,4,2023-03-22,13.3
402,114,641,1,2023-04-14,31.97
403,198,305,4,2023-07-29,84.78
404,103,238,4,2023-02-11,27.73
405,110,83,5,2023-06-03,73.53
406,183,262,4,2023-07-10,28.65
407,174,422,5,2023-05-19,40.83
408,138,765,5,2023-06-19,31.64
409,120,214,6,2023-01-09,20.39
410,117,731,6,2023-04-21,24.7
411,136,743,1,2023-01-07,99.5
412,192,364,1,2023-05-18,92.87
413,175,950,8,2023-04-06,67.12
414,131,910,2,2023-01-10,69.63
415,120,666,4,2023-03-02,32.37
416,171,147,2,2023-06-23,33.73
417,153,568,6,2023-02-19,15.84
418,174,898,7,2023-02-23,63.06
419,194,70,2,2023-05-17,65.16
420,190,547,6,2023-06-13,96.56
421,179,197,2,2023-04-22,31.48
422,185,426,2,2023-03-19,13.85
423,163,743,8,2023-06-12,52.24
424,172,134,2,2023-07-06,81.99
425,143,76,1,2023-02-08,61.13
426,110,69,4,2023-06-24,24.69
427,178,206,2,2023-04-12,65.1
428,184,496,3,2023-02-26,12.8
429,105,995,3,2023-03-28,75.99
430,191,722,2,2023-02-04,21.44
431,125,628,9,2023-01-04,24.9
432,179,55,6,2023-04-08,33.35
433,161,455,2,2023-06-25,57.3
434,112,461,1,2023-03-19,73.66
435,132,60,9,2023-02-27,90.2
436,158,969,3,2023-04-28,33.05
437,175,451,5,2023-04-20,11.73
438,138,844,8,2023-05-24,93.33
439,171,498,6,2023-05-26,64.86
440,106,103,7,2023-05-30,42.46
441,118,563,4,2023-08-01,91.19
442,161,262,5,2023-07-03,77.01
443,173,400,9,2023-03-08,41.42
444,131,348,2,2023-07-14,59.23
445,185,65,7,2023-06-30,88.66
446,112,268,5,2023-02-03,91.02
447,165,95,8,2023-05-05,39.39
448,101,124,2,2023-01-24,70.54
449,194,343,8,2023-06-24,10.5
450,119,145,9,2023-07-27,94.42
451,129,603,8,2023-01-11,46.19
452,119,337,8,2023-02-25,80.51
453,129,984,6,2023-05-24,98.77
454,154,586,4,2023-02-07,16.8
455,102,915,7,2023-01-26,17.37
456,160,526,2,2023-07-06,41.63
457,140,66,5,2023-01-30,60.17
458,138,717,4,2023-07-06,38.85
459,160,544,6,2023-03-13,61.58
460,145,655,1,2023-01-26,65.25
461,132,618,5,2023-04-18,92.54
462,115,898,2,2023-01-08,55.89
463,119,769,6,2023-01-04,52.43
464,137,912,5,2023-03-09,41.62
465,100,215,5,2023-05-24,46.53
466,127,350,3,2023-06-01,50.6
467,172,611,9,2023-07-07,40.67
468,178,472,1,2023-01-19,57.02
469,124,966,4,2023-06-23,90.55
470,105,383,4,2023-02-05,38.82
471,113,774,4,2023-06-22,44.14
472,165,4,5,2023-08-01,30.2
473,117,414,9,2023-05-29,89.85
474,147,253,4,2023-08-02,35.93
475,147,129,5,2023-04-01,88.55
476,117,114,5,2023-05-02,97.84
477,113,643,9,2023-02-16,31.94
478,197,801,6,2023-04-21,49.81
479,136,756,4,2023-05-26,37.4
480,138,843,7,2023-02-20,43.38
481,187,911,7,2023-05-08,87.61
482,124,917,2,2023-06-11,30.92
483,154,578,4,2023-03-10,61.67
484,133,53,2,2023-06-14,83.43
485,139,231,1,2023-04-12,85.3
486,105,439,2,2023-05-15,72.87
487,140,25,1,2023-08-08,33.9
488,180,848,7,2023-05-22,61.67
489,172,752,5,2023-08-04,97.87
490,127,376,9,2023-02-07,16.32
491,129,571,6,2023-07-14,26.22
492,152,489,9,2023-08-08,13.7
493,104,487,3,2023-05-06,96.21
494,123,100,3,2023-07-05,76.61
495,169,996,1,2023-04-02,20.0
496,158,28,8,2023-08-09,93.27
497,121,656,6,2023-04-29,58.8
498,143,42,3,2023-01-23,50.03
499,115,782,5,2023-04-13,99.07
500,180,654,1,2023-07-23,92.25
501,168,775,9,2023-07-29,10.08
502,149,469,6,2023-06-25,88.59
503,130,582,7,2023-08-04,20.05
504,199,429,2,2023-05-31,14.3
505,124,933,5,2023-03-03,65.51
506,107,496,1,2023-04-22,17.24
507,129,911,5,2023-06-29,86.39
508,189,745,3,2023-06-05,29.23
509,161,632,5,2023-05-01,18.63
510,157,664,3,2023-01-01,88.03
511,118,155,3,2023-05-04,42.79
512,192,903,2,2023-06-11,78.28
513,162,47,4,2023-04-27,24.95
514,148,351,7,2023-03-06,36.17
515,132,814,7,2023-01-28,55.81
516,130,307,7,2023-07-11,80.18
517,192,268,6,2023-07-06,75.89
518,174,615,7,2023-01-26,24.89
519,101,775,9,2023-01-13,95.63
520,146,236,9,2023-04-28,11.68
521,118,636,4,2023-04-21,86.59
522,151,411,9,2023-02-24,43.65
523,109,872,5,2023-04-23,27.31
524,130,26,5,2023-02-02,58.42
525,172,179,8,2023-05-11,79.26
526,175,328,3,2023-06-19,53.21
527,115,990,8,2023-03-24,75.17
528,131,269,3,2023-06-07,34.79
529,109,599,8,2023-07-24,89.7
530,127,109,3,2023-04-20,47.2
531,111,24,3,2023-02-21,95.49
532,107,772,6,2023-01-01,21.54
533,172,508,7,2023-01-01,87.28
534,179,72,1,2023-01-02,23.03
535,135,847,1,2023-08-08,78.43
536,195,837,7,2023-07-19,39.99
537,191,689,7,2023-07-21,15.79
538,152,992,8,2023-07-20,70.62
539,109,163,4,2023-01-21,22.93
540,171,166,1,2023-08-07,10.69
541,108,986,4,2023-06-18,84.51
542,102,805,1,2023-06-27,13.42
543,103,67,3,2023-04-24,91.29
544,153,264,9,2023-02-17,49.15
545,181,764,3,2023-04-10,96.11
546,187,172,7,2023-02-23,82.08
547,184,826,1,2023-02-25,42.91
548,123,874,2,2023-05-12,28.65
549,182,845,4,2023-01-02,57.2
550,138,641,7,2023-05-05,80.31
551,144,726,4,2023-07-08,20.71
552,167,908,7,2023-05-16,19.92
553,105,410,5,2023-01-06,17.57
554,139,419,1,2023-05-02,90.24
555,100,116,3,2023-06-30,96.56
556,191,674,6,2023-04-28,97.54
557,103,745,7,2023-05-17,92.65
558,182,954,3,2023-04-23,46.72
559,144,26,1,2023-04-15,55.54
560,167,751,8,2023-07-12,32.61
561,158,311,2,2023-01-30,81.47
562,181,270,6,2023-01-07,12.18
563,114,444,5,2023-01-26,16.7
564,154,215,1,2023-01-06,22.63
565,149,346,7,2023-05-02,91.85
566,104,238,6,2023-01-07,60.29
567,184,692,3,2023-01-05,78.2
568,102,180,4,2023-03-29,50.51
569,173,340,4,2023-08-02,99.61
570,102,714,2,2023-05-13,40.66
571,151,420,8,2023-02-01,73.88
572,151,401,3,2023-07-15,33.97
573,141,846,2,2023-05-08,40.14
574,128,70,5,2023-03-03,64.55
575,150,26,5,2023-05-20,62.54
576,113,856,3,2023-05-14,83.47
577,121,415,6,2023-05-24,98.42
578,118,338,9,2023-05-13,83.53
579,118,961,1,2023-07-16,86.2
580,117,315,3,2023-03-27,12.48
581,128,938,7,2023-07-30,44.45
582,155,1000,2,2023-03-25,81.03
583,151,822,7,2023-02-23,65.28
584,116,349,7,2023-01-21,38.94
585,142,996,5,2023-07-30,16.25
586,123,507,2,2023-02-12,38.74
587,122,235,8,2023-03-15,89.68
588,129,509,7,2023-04-28,20.66
589,133,452,4,2023-03-24,45.46
590,137,816,6,2023-02-24,29.9
591,159,848,8,2023-01-29,13.51
592,120,249,1,2023-07-02,51.77
593,169,286,2,2023-05-24,33.74
594,110,840,9,2023-06-27,29.78
595,192,696,4,2023-04-27,88.94
596,142,900,1,2023-04-06,82.31
597,145,794,9,2023-01-04,40.77
598,117,23,3,2023-04-27,82.97
599,103,298,1,2023-01-18,73.74
600,145,762,7,2023-01-10,38.03
601,146,423,9,2023-02-16,39.19
602,109,772,9,2023-03-07,38.86
603,172,520,8,2023-02-14,79.2
604,153,788,7,2023-08-06,27.07
605,112,418,6,2023-02-03,10.67
606,161,253,8,2023-07-18,17.08
607,172,436,2,2023-01-31,62.45
608,183,443,9,2023-03-05,29.15
609,137,146,7,2023-01-27,76.07
610,177,135,7,2023-05-31,36.68
611,182,923,2,2023-02-19,20.4
612,125,236,7,2023-08-02,32.2
613,154,161,2,2023-06-23,22.64
614,119,375,2,2023-06-15,87.19
615,123,8,9,2023-01-21,33.07
616,192,228,2,2023-02-27,65.03
617,135,283,3,2023-01-28,32.54
618,135,720,3,2023-06-10,91.45
619,143,60,6,2023-08-02,49.83
620,103,720,5,2023-01-27,42.92
621,123,965,5,2023-05-11,48.96
622,173,125,8,2023-06-09,81.19
623,104,354,9,2023-07-13,70.29
624,134,690,2,2023-06-21,41.47
625,116,437,8,2023-03-20,26.38
626,157,802,2,2023-02-10,89.3
627,194,524,4,2023-04-19,44.86
628,123,209,5,2023-07-19,19.92
629,178,416,8,2023-01-25,20.44
630,162,888,5,2023-03-25,68.94
631,139,50,1,2023-06-02,51.28
632,112,221,9,2023-02-14,71.81
633,117,231,9,2023-06-22,79.08
634,164,689,9,2023-02-06,15.27
635,126,375,4,2023-02-07,85.09
636,138,385,1,2023-08-11,67.33
637,148,269,6,2023-07-18,75.32
638,199,689,1,2023-01-18,34.58
639,119,123,8,2023-06-14,67.54
640,145,492,2,2023-06-29,63.88
641,153,743,1,2023-05-20,90.71
642,124,73,8,2023-01-29,92.28
643,152,222,1,2023-06-30,65.72
644,198,254,9,2023-01-10,89.34
645,157,666,3,2023-06-21,55.27
646,119,737,3,2023-05-04,81.11
647,182,753,6,2023-01-02,30.76
648,119,948,4,2023-03-21,91.58
649,149,83,6,2023-02-23,15.8
650,161,452,7,2023-04-25,57.11
651,154,26,8,2023-04-03,15.19
652,129,667,5,2023-02-27,34.38
653,104,436,5,2023-07-20,42.94
654,115,282,2,2023-04-21,80.83
655,114,491,9,2023-03-16,63.43
656,103,2,7,2023-02-04,92.55
657,115,479,9,2023-02-10,91.32
658,164,376,4,2023-06-04,79.18
659,156,16,7,2023-04-28,88.1
660,108,289,8,2023-05-09,95.53
661,130,883,1,2023-06-07,91.87
662,149,6,1,2023-01-26,92.08
663,160,822,6,2023-04-16,89.68
664,116,389,1,2023-07-02,20.94
665,104,631,5,2023-06-14,35.72
666,136,148,5,2023-01-22,12.28
667,150,180,8,2023-03-27,58.66
668,111,999,7,2023-01-30,14.72
669,168,211,6,2023-06-02,80.9
670,124,740,3,2023-01-18,37.68
671,103,584,1,2023-01-03,89.34
672,184,363,4,2023-01-26,62.08
673,183,859,9,2023-04-26,46.42
674,121,946,5,2023-06-03,51.25
675,122,760,6,2023-08-08,25.17
676,162,750,9,2023-01-18,10.71
677,162,103,4,2023-05-24,53.34
678,108,766,1,2023-07-07,89.62
679,179,737,5,2023-08-04,53.84
680,100,260,1,2023-07-28,81.66
681,172,910,8,2023-05-17,76.21
682,119,929,6,2023-02-12,64.8
683,181,260,9,2023-05-13,46.9
684,115,549,2,2023-08-13,46.32
685,136,340,2,2023-06-21,71.4
686,158,577,8,2023-01-23,73.05
687,162,719,9,2023-02-07,22.34
688,107,851,6,2023-01-02,93.04
689,157,720,6,2023-05-24,10.98
690,114,461,2,2023-04-02,69.22
691,100,86,6,2023-05-04,12.18
692,169,322,2,2023-01-24,22.32
693,197,747,8,2023-07-14,96.36
694,114,644,6,2023-03-03,32.51
695,113,288,5,2023-05-10,24.4
696,110,278,9,2023-04-24,27.63
697,159,559,5,2023-02-27,70.05
698,190,259,4,2023-03-08,97.45
699,106,530,1,2023-05-30,97.62
700,148,29,4,2023-06-20,30.22
701,128,694,4,2023-02-15,34.06
702,118,13,8,2023-06-19,34.03
703,143,339,7,2023-01-09,75.73
704,188,138,4,2023-01-03,44.25
705,128,493,1,2023-05-14,54.84
706,155,674,1,2023-01-12,40.9
707,112,475,2,2023-01-23,10.04
708,113,13,5,2023-03-19,71.62
709,128,734,7,2023-01-05,15.43
710,177,228,6,2023-02-06,79.48
711,163,913,5,2023-07-19,99.39
712,114,539,7,2023-07-27,25.77
713,128,581,3,2023-04-11,34.77
714,128,893,7,2023-06-26,66.56
715,167,746,3,2023-01-07,91.23
716,199,883,9,2023-03-02,15.57
717,100,285,5,2023-01-02,72.2
718,118,945,9,2023-04-23,71.27
719,170,178,3,2023-04-20,36.47
720,174,302,9,2023-07-25,52.57
721,120,386,7,2023-07-30,89.34
722,135,85,7,2023-03-13,78.08
723,153,234,4,2023-06-20,26.56
724,146,144,8,2023-02-25,63.32
725,178,137,7,2023-04-18,41.77
726,137,469,1,2023-07-14,49.3
727,160,78,2,2023-03-14,34.58
728,126,828,1,2023-07-12,42.0
729,178,813,4,2023-03-28,66.61
730,178,877,8,2023-07-28,48.22
731,111,954,4,2023-02-03,26.28
732,119,929,7,2023-06-23,73.27
733,161,225,7,2023-01-15,28.64
734,148,642,9,2023-02-01,23.97
